MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
"1","광산","유소년","출장","11","관리자","3등급","20240701","M","146.5","44.7",,"72",,,"16.6","20","20",,"6",,,,,,"20.8",,"51",,"150",,,,,,"44.7",,,,,,,,,,,,,,"0.49","24","11",,,
"1","세종","청소년","출장","15","관리자","참가","20240701","F","164.8","53.4","24.6",,"75","118","22.2","26.8",,"32","8.4","23.2","0.489","53.324","10","53.784","19.7",,"28",,"166",,,,,,"50.2",,"36.5",,,,,,,,,,,,,,,,,
"1","세종","청소년","출장","15","관리자","참가","20240701","M","174.5","70.5","22.8",,"77","125","34.3","33.8",,"41","-12","22.6","0.539","48.980","12","49.532","23.2",,"31",,"209",,,,,,"48.7",,"40.2",,,,,,,,,,,,,,,,,
"1","KSPO송파(출장A)","유소년","출장","11","관리자","참가","20240701","F","152.3","44.7",,"65.1",,,"18.1","17.6","8",,"6.5",,,,,,"19.3",,"26",,"125",,,,,,"40.5",,,,,,,,,,,,,,"0.43","18","6",,,
"3","경산","성인","일반","23","관리자","3등급","20240701","M","185.2","71.4","7.5","80","71","114","46.4","48.7",,,"10.7",,,,,,"20.8","54",,,"253",,,,,,"68.2",,,"60","92","116",,"49.6",,,,,"0.3",,,,,,,
"1","KSPO송파(출장A)","유소년","출장","11","관리자","참가","20240701","F","150.7","39.6",,"63.8",,,"17.6","20.8","30",,"0",,,,,,"17.4",,"37",,"125",,,,,,"52.5",,,,,,,,,,,,,,"0.42","27","6",,,
"1","영주","성인","일반","40","관리자","참가","20240701","M","167.5","65.50","28.6","89.1","93","148","32.6","33.2",,,"9.6",,,,,,"23.3","17",,,"167",,,,,,"50.7",,,,,,,,"119","41.6",,,"0.342",,,,,,,
"1","성동","성인","일반","20","관리자","참가","20240701","M","173.8","64.7","15.6",,"70","115","31.8","37.7",,,"-1.3",,,,,,"21.4","40",,,"192",,,,,,"58.3",,,"86","100","115","140","52.1",,,,,"0.338",,,,,,,
"5","제주","성인","일반","47","관리자","참가","20240701","M","174.4","82.3","26.6","95.8","91","138","43.1","50.6",,,"11.3",,,,,,"27.1","28",,,"193",,,,,,"61.5",,,,,,,,"80","42.4",,,"0.331",,,,,,,
"1","서대문","성인","일반","23","관리자","참가","20240701","F","167.8","54.3","29.0",,"86","129","25.3","29.3",,,"8.0",,,,,,"19.3","31",,,"159",,,,,,"54.0",,,,,,,,"134","36.7",,,"0.382",,,,,,,
"3","목포","성인","일반","29","관리자","참가","20240701","M","161.4","62.2","21.8","81.3","58","107","35.5","38",,,"-13.1",,,,,,"23.9","50",,,"237",,,,,,"61.1",,,,,,,,"78","50.6",,,"0.289",,,,,,,
"4","제주","성인","일반","39","관리자","3등급","20240701","M","172.3","71.2","23","86.5","80","115","33.7","37.7",,,"15.1",,,,,,"24.0","36",,,"206",,,,,,"52.9",,,,,,,,"94","44.6",,,"0.271",,,,,,,
"6","김천","성인","일반","20","관리자","1등급","20240701","F","158.1","49.6","29.4","75.2","70","120","22.1","26.2",,,"20.5",,,,,,"19.8","49","30",,"168",,,,,,"52.8",,"37.5",,,,,,,,,,"0.271",,,,,,,
"1","성동","성인","일반","56","관리자","참가","20240701","M","170.3","75.2","26.7",,"88","136","33.4","35.6",,,"-10.6",,,,,,"25.9","11",,,"166",,,,,,"47.3",,,"92","114","127","154","37.3",,,,,"0.352",,,,,,,
"1","사하","성인","출장","57","관리자","2등급","20240701","F","158.7","55","32.1",,"56","113","24.5","25.9",,,"28.6",,,,,,"21.8","20","15","15.25","153",,,,,,"47.1",,"30.7",,,,,,,,,,,,,,,,,
"13","오산","어르신","일반","80","관리자","2등급","20240701","M","168","74.8","29.7","88.4","70","158","33.9","33",,,"2.5",,,,,,"26.5",,,,,"19",,"109","6.91","30.66","45.3",,,,,,,,,,,,,,,,,,,"33.9"
"2","무안","성인","일반","31","관리자","참가","20240701","M","172","79.6","23.5","80","86","148","49.2","45.6",,,"16.3",,,,,,"26.9","38","0",,"216",,,,,,"61.8",,"30.8",,,,,,,,,,"0.332",,,,,,,
"1","서구(대전)","성인","일반","60","관리자","2등급","20240701","F","163.5","62.8","31.8",,"68","1299","22.2","25.4",,,"16.5",,,,,,"23.5","30",,,"123",,,,,,"40.4",,,"65","115","109",,"37.4",,,,,"0.389",,,,,,,
"5","화성","어르신","일반","79","관리자","2등급","20240701","M","164.9","69.3","24.9",,"61","138","33.9","32.4",,,"3.7",,,,,,"25.5",,,,,"20",,"106","5.6","23","48.9",,,,,,,,,,,,,,,,,,,"33.9"
"4","영암","성인","일반","32","관리자","2등급","20240701","M","167.9","74.6","25.6",,"98","149","43.7","40.8",,,"21",,,,,,"26.5","43",,"11.59","210",,,,,,"58.6",,,,,,,,"96","45.0",,,,,,,,,,
"1","동구(부산)","성인","일반","20","관리자","참가","20240701","M","173.4","68.80","10.8","74","72","134","48.5","51.7",,,"-0.1",,,,,,"22.9","37",,,"205",,,,,,"75.1",,,,,,,,"115","46.9",,,"0.329",,,,,,,
"1","광산","유소년","출장","11","관리자","3등급","20240701","F","149.1","40",,"60",,,"21.1","17.9","38",,"12.0",,,,,,"18.0",,"71",,"140",,,,,,"52.8",,,,,,,,,,,,,,"0.40","29","2",,,
"1","강북","성인","일반","54","관리자","참가","20240701","M","168.2","65.20","22.6","81","95","148","40","38.8",,,"9.2",,,,,,"23.0","13",,"12","185",,,,,,"61.3",,,,,,,,"134","36.1",,,,,,,,,,
"1","광산","유소년","출장","11","관리자","참가","20240701","M","144.3","49.4",,"79",,,"17.5","21.5","30",,"11.3",,,,,,"23.7",,"52",,,,,,,,"43.5",,,,,,,,,,,,,,"0.55","17","7",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","142.2","46.1",,"79",,,"14.9","16","18",,"10",,,,,,"22.8",,"22",,"144",,,,,,"34.7",,,,,,,,,,,,,,"0.56","34","4",,,
"2","강릉","성인","일반","25","관리자","2등급","20240701","M","185.4","87.8","22.5","97.2","92","156","49.6","50.7",,,"18.4",,,,,,"25.5","58","46",,,,,,,,"57.7",,"40.6",,,,,,,,,,"0.332","0.601",,,,,,
"1","창원","성인","일반","33","관리자","2등급","20240701","F","163.3","54.2","18.5","67","64","100","25.4","25.9",,,"20.8",,,,,,"20.3","45",,,"170",,,,,,"47.8",,,,,,,,"104","38.1",,,"0.477",,,,,,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","162.6","76.3",,"91",,,"17.7","18.6","9",,"4.5",,,,,,"28.9",,"22",,"128",,,,,,"24.4",,,,,,,,,,,,,,"0.56","29","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","F","148.1","42.1",,"58",,,"13.9","16.3","18",,"5.5",,,,,,"19.2",,"22",,"103",,,,,,"38.7",,,,,,,,,,,,,,"0.39","29","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","145","37.8",,"58",,,"12.9","14","24",,"4",,,,,,"18.0",,"30",,"125",,,,,,"37.0",,,,,,,,,,,,,,"0.40","31","2",,,
"1","영주","성인","일반","52","관리자","참가","20240701","F","160.4","68.5","35.3",,"95","155","25.4","26.5",,,"19",,,,,,"26.6","16",,,"146",,,,,,"38.7",,,"84","109","133",,"31.4",,,,,"0.402",,,,,,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","124","29.1",,"60",,,"6.7","5.5","0",,"8",,,,,,"18.9",,"9",,"40",,,,,,"23.0",,,,,,,,,,,,,,"0.48","25","1",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","148.5","48.1",,"77",,,"11.4","13.3","20",,"3",,,,,,"21.8",,"17",,"108",,,,,,"27.7",,,,,,,,,,,,,,"0.52","31","3",,,
"1","연제","성인","일반","40","관리자","참가","20240701","F","166.4","69","32.4","94","64","102","27","28.5",,,"8.9",,,,,,"24.9","25",,,,,,,,,"41.3",,,"66","107","140",,"33.1",,,,,"0.503","0.441",,,,,,
"1","구미","성인","일반","22","관리자","참가","20240701","M","167.5","58.9","18.7","76.6","63","121","30.9","38.8",,,"-20.0",,,,,,"21.0","48","36","11.70","203",,,,,,"65.9",,"43.1",,,,,,,,,,,,,,,,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","158.8","73.3",,"93",,,"17","21.2","23",,"5.5",,,,,,"29.1",,"12",,"103",,,,,,"28.9",,,,,,,,,,,,,,"0.59","30","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","143.7","39.3",,"60",,,"13.3","14.3","14",,"-20",,,,,,"19.0",,"17",,"101",,,,,,"36.4",,,,,,,,,,,,,,"0.42","29","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","F","129.6","21",,"46",,,"5.1","5","61",,"2.5",,,,,,"12.5",,"46",,"93",,,,,,"24.3",,,,,,,,,,,,,,"0.35","27","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","F","143.3","42.7",,"63",,,"11.6","12.8","24",,"0",,,,,,"20.8",,"44",,"98",,,,,,"30.0",,,,,,,,,,,,,,"0.44","26","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","F","158.1","63.2",,"78",,,"11.3","18.4","24",,"5",,,,,,"25.3",,"26",,"94",,,,,,"29.1",,,,,,,,,,,,,,"0.49","28","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","139","51.3",,"70",,,"16.5","16.2","15",,"9.5",,,,,,"26.6",,"17",,"109",,,,,,"32.2",,,,,,,,,,,,,,"0.50","29","3",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","130.4","29",,"50",,,"10","10","30",,"11",,,,,,"17.1",,"52",,"106",,,,,,"34.5",,,,,,,,,,,,,,"0.38","29","3",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","F","135.9","31.1",,"57",,,"10.3","11.3","20",,"5.6",,,,,,"16.8",,"26",,"94",,,,,,"36.3",,,,,,,,,,,,,,"0.42","26","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","F","129.8","35.3",,"66",,,"8.6","10.3","30",,"8",,,,,,"21.0",,"28",,"95",,,,,,"29.2",,,,,,,,,,,,,,"0.51","25","1",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","134.2","38.8",,"68",,,"9.6","12.2","14",,"-2",,,,,,"21.5",,"18",,"93",,,,,,"31.4",,,,,,,,,,,,,,"0.51","25","2",,,
"1","미추홀","유소년","출장","11","관리자","3등급","20240701","F","145.5","41.4",,"64",,,"17.3",,"33",,"14",,,,,,"19.6",,"48",,"108",,,,,,"41.8",,,,,,,,,,,,,,"0.44","29",,,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","137.4","48.1",,"76",,,"10.6","12.2","21",,"6",,,,,,"25.5",,"25",,"93",,,,,,"25.4",,,,,,,,,,,,,,"0.55","25","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","141.2","39.8",,"66",,,"15.5","12.6","26",,"7",,,,,,"20.0",,"38",,"122",,,,,,"38.9",,,,,,,,,,,,,,"0.47","29","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","128.3","29.8",,"53",,,"12.2","9","26",,"13.5",,,,,,"18.1",,"35",,"139",,,,,,"40.9",,,,,,,,,,,,,,"0.41","31","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","143.1","51.5",,"73",,,"11.7","16","10",,"1.8",,,,,,"25.1",,"33",,"108",,,,,,"31.1",,,,,,,,,,,,,,"0.51","28","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","139.5","41.5",,"67",,,"17","15.9","17",,"-5",,,,,,"21.3",,"24",,"118",,,,,,"41.0",,,,,,,,,,,,,,"0.48","30","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","135.2","41.4",,"69",,,"12.2","10.7","27",,"4.4",,,,,,"22.6",,"35",,"105",,,,,,"29.5",,,,,,,,,,,,,,"0.51","29","2",,,
"1","미추홀","유소년","출장","11","관리자","1등급","20240701","F","144.1","32.7",,"56",,,"13.2","17.7","60",,"18.3",,,,,,"15.7",,"80",,"140",,,,,,"54.1",,,,,,,,,,,,,,"0.39","34","3",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","F","138.6","29.6",,"50",,,"10","13","26",,"10.4",,,,,,"15.4",,"38",,"123",,,,,,"43.9",,,,,,,,,,,,,,"0.36","31","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","145","44",,"76",,,"9.6","11.3","12",,"14.5",,,,,,"20.9",,"18",,"115",,,,,,"25.7",,,,,,,,,,,,,,"0.52","25","1",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","F","137.5","29.5",,"52",,,"8.2","12.7","70",,"16",,,,,,"15.6",,"26",,"95",,,,,,"43.1",,,,,,,,,,,,,,"0.38","27","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","138.7","37.8",,"69",,,"10.3","13.8","40",,"12",,,,,,"19.6",,"44",,"147",,,,,,"36.5",,,,,,,,,,,,,,"0.50","34","3",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","F","139.1","31.1",,"56",,,"10","8.7","13",,"3.3",,,,,,"16.1",,"24",,"95",,,,,,"32.2",,,,,,,,,,,,,,"0.40","28","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","146.1","47.4",,"73",,,"16.4","16.9","25",,"3",,,,,,"22.2",,"46",,"125",,,,,,"35.7",,,,,,,,,,,,,,"0.50","31","3",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","F","151.4","45.7",,"70",,,"15.4","16.6","25",,"6",,,,,,"19.9",,"35",,"124",,,,,,"36.3",,,,,,,,,,,,,,"0.46","32","3",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","143.4","50.4",,"74",,,"13","9.7","26",,"2.2",,,,,,"24.5",,"17",,"122",,,,,,"25.8",,,,,,,,,,,,,,"0.52","29","2",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","130.2","33",,"61",,,"6","5","17",,"0",,,,,,"19.5",,"2",,"30",,,,,,"18.2",,,,,,,,,,,,,,"0.47",,,,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","126.5","34",,"68",,,"8.4","9","15",,"6",,,,,,"21.2",,"11",,"98",,,,,,"26.5",,,,,,,,,,,,,,"0.54","20",,,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","138.2","30.8",,"57",,,"12.1","12","70",,"-1",,,,,,"16.1",,"46",,"125",,,,,,"39.3",,,,,,,,,,,,,,"0.41","32","3",,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","143.3","69.5",,"95",,,"14.3","19.9","15",,"13",,,,,,"33.8",,"12",,"112",,,,,,"28.6",,,,,,,,,,,,,,"0.66","25","2",,,
"5","계룡","성인","일반","40","관리자","참가","20240701","M","181.1","84.5","28.5",,"91","135","43.1","46",,,"-10.7",,,,,,"25.8","46",,,"204",,,,,,"54.4",,,,,,,,"138","35.7",,,"0.373",,,,,,,
"1","미추홀","유소년","출장","11","관리자","참가","20240701","M","140","50.4",,"70",,,"14.6","14","21",,"9",,,,,,"25.7",,"32",,"113",,,,,,"29.0",,,,,,,,,,,,,,"0.50","29","2",,,
"1","사하","어르신","출장","68","관리자","참가","20240701","M","164.3","81.4","33.2",,"90","146","30.2","40.6",,,"-3.8",,,,,,"30.2",,,,,"14",,"115","6.6","28.35","49.9",,,,,,,,,,,,,,,,,,,"40.6"
"1","연제","어르신","일반","66","관리자","2등급","20240701","M","174.6","77.7","22.0","94","92","139","36.2","39.7",,,"8.3",,,,,,"25.5",,,,,"22",,"116","5.0","19.5","51.1",,,,,,,,,,,,,,,,,,,"39.7"
"5","군산","성인","일반","54","관리자","2등급","20240701","M","171.7","66.6","23.3","80","83","151","39.4","40.1",,,"17.7",,,,,,"22.6","42",,,,,,,,,"60.2",,,,,,,,"88","42.8",,,"0.349","0.587",,,,,,
"5","강릉","성인","일반","54","관리자","2등급","20240701","M","168.3","72","25.9","89","93","152","49.3","45",,,"25.1",,,,,,"25.4","39",,,"187",,,,,,"68.5",,,,,,,,"83","42.1",,,"0.346",,,,,,,
"1","안산","성인","일반","60","관리자","참가","20240701","M","165.6","69.9","26.3","85","78","123","33.1","33.5",,,"0.6",,,,,,"25.5","14",,,,,,,,,"47.9",,,"65","88","101",,"41.8",,,,,"0.437","0.394",,,,,,
"4","KSPO광주","성인","일반","20","관리자","3등급","20240701","M","175.7","72.1","15.5","71.3","74","121","37.5","35.3",,,"19.8",,,,,,"23.4","44","56","11.12",,,,,,,"52.0",,"45.8",,,,,,,,,,,"0.587",,,,,,
"2","목포","성인","일반","29","관리자","2등급","20240701","M","173","73.2","21.6","86.9","68","135","46.4","45",,,"17.9",,,,,,"24.5","49",,,"227",,,,,,"63.4",,,,,,,,"104","45.2",,,"0.323",,,,,,,
"1","연제","성인","일반","27","관리자","3등급","20240701","M","179.1","89.8","24.9","97","84","145","44.4","50.1",,,"7.1",,,,,,"28.0","43",,,"208",,,,,,"55.8",,,,,,,,"84","45.5",,,"0.401",,,,,,,
"7","동구(광주)","어르신","일반","65","관리자","2등급","20240701","M","178","67.8","20","74","72","147","39.8","38.5",,,"17.2",,,,,,"21.4",,,,,"29",,"120","3.64","16.71","58.7",,,,,,,,,,,,,,,,,,,"39.8"
"1","성동","성인","일반","54","관리자","2등급","20240701","F","158.1","65.8","27.5",,"88","151","33.2","31.3",,,"21.6",,,,,,"26.3","37",,,"157",,,,,,"50.5",,,"84","121","140",,"31.3",,,,,"0.313",,,,,,,
"1","성남","성인","일반","30","관리자","참가","20240701","F","170.2","85.2","38.9",,"97","151","35.9","38.2",,,"16.9",,,,,,"29.4","41","14","13.43","151",,,,,,"44.8",,"26.8",,,,,,,,,,,,,,,,,
"2","청주","청소년","일반","18","관리자","3등급","20240701","M","173.8","60.7","12.1","72.3","68","108","49","52.5",,"54","8.1","18.11","0.601","44.726","8","45.094","20.1",,,,,,,,,,"86.5",,,"64","108","122",,"51.7",,,,,,,,,,,,
"1","성남","성인","일반","21","관리자","참가","20240701","M","177.0","82.7","16.8",,"57","116","47.9","48.5",,,"13.6",,,,,,"26.4","31",,,"235",,,,,,"58.6",,,,,,,,"87","47.9",,,"0.334",,,,,,,
"3","성동","성인","일반","56","관리자","2등급","20240701","F","156.5","58.6","33.3",,"92","144","25.5","24.3",,,"19",,,,,,"23.9","35",,,"157",,,,,,"43.5",,,"118","148","162",,"29.9",,,,,"0.413",,,,,,,
"5","목포","성인","일반","57","관리자","3등급","20240701","M","177.2","85.6","24","95.6","69","151","50.2","53.6",,,"18.5",,,,,,"27.3","39",,,"207",,,,,,"62.6",,,,,,,,"108","35.3",,,"0.328",,,,,,,
"1","서구(대전)","성인","일반","23","관리자","2등급","20240701","M","167.4","62","17.1",,"70","119","43.5","48.4",,,"20.9",,,,,,"22.1","49","63",,"228",,,,,,"78.1",,"48.9",,,,,,,,,,"0.250",,,,,,,
"1","달서","성인","일반","28","관리자","참가","20240701","M","175.8","73.32","19.9","86.8","85","120","35.6","41.3",,,"17.8",,,,,,"23.7","36",,,"205",,,,,,"56.3",,,,,,,,"58","52.4",,,"0.297",,,,,,,
"2","신안","성인","일반","35","관리자","참가","20240701","F","157.1","74.3","42.6","95","77","119","31.4","31.2",,,"-8",,,,,,"30.1","19",,,,,,,,,"42.3",,,,,,,,"115","30.8",,,"0.447","0.424",,,,,,
"2","달서","성인","일반","24","관리자","2등급","20240701","F","160.6","50.8","28.3","72.7","73","103","23.1","24.6",,,"21.3",,,,,,"19.7","30",,,"153",,,,,,"48.4",,,,,,,,"93","41.6",,,"0.279",,,,,,,
"1","성남","성인","일반","26","관리자","3등급","20240701","M","168.3","70.8","11.5",,"76","123","49.4","48",,,"14.5",,,,,,"25.0","43",,"10.0","210",,,,,,"69.8",,,,,,,,"128","42.6",,,,,,,,,,
"1","광주","성인","일반","19","관리자","3등급","20240701","M","168","74.3","20.8",,"63","119","48.7","48.4",,,"7.6",,,,,,"26.3","55",,,"240",,,,,,"65.5",,,"91","102","132",,"42.9",,,,,"0.398",,,,,,,
"1","광주","성인","일반","56","관리자","2등급","20240701","M","163.1","64.7","15",,"80","125","46.4","43.7",,,"16.1",,,,,,"24.3","56",,,,,,,,,"71.7",,,"64","71","90",,"43.5",,,,,"0.394","0.476",,,,,,
"5","신안","성인","일반","53","관리자","3등급","20240701","F","163","55.9","29.2","77","84","130","18.7","20.6",,,"18.9",,,,,,"21.0","20",,,,,,,,,"36.9",,,,,,,,"94","35.1",,,"0.385","0.391",,,,,,
"1","창원마산회원","성인","일반","56","관리자","참가","20240701","M","178.7","85.7","23","101.5","94","142","43.6","53.3",,,"-8.9",,,,,,"26.8","28",,,,,,,,,"62.2",,,,,,,,"128","32.7",,,"0.378","0.496",,,,,,
"1","마포","성인","일반","36","관리자","2등급","20240701","M","177.6","72","20.6","79","76","128","49.2","52.8",,,"10",,,,,,"22.8","41",,,"235",,,,,,"73.3",,,,,,,,"118","42.1",,,"0.339",,,,,,,
"5","창원마산회원","성인","일반","31","관리자","참가","20240701","M","174.3","80.6","24.1","92","77","121","51","49.8",,,"-3.2",,,,,,"26.5","47",,,,,,,,,"63.3",,,,,,,,"100","43.8",,,"0.328","0.582",,,,,,
"2","마포","성인","일반","29","관리자","2등급","20240701","F","159.8","41.7","16","62","75","120","25.8","27.5",,,"16.3",,,,,,"16.3","35",,,"156",,,,,,"65.9",,,,,,,,"142","36.9",,,"0.367",,,,,,,
"1","진천","성인","일반","19","관리자","참가","20240701","M","170.6","76.7","16.8","79.5","79","126","39.9","44.6",,,"6.9",,,,,,"26.4","34",,,"220",,,,,,"58.1",,,,,,,,"88","49.1",,,"0.304",,,,,,,
"3","창원마산회원","성인","일반","52","관리자","참가","20240701","M","175.2","79.7","20.2","90","95","148","52.5","53.2",,,"5.3",,,,,,"26.0","35",,,"202",,,,,,"66.8",,,,,,,,"130","34.5",,,"0.354",,,,,,,
"5","창원마산회원","성인","일반","46","관리자","참가","20240701","M","169.7","80.2","27.3","89","70","129","40.3","41",,,"10",,,,,,"27.8","32",,,"200",,,,,,"51.1",,,,,,,,"121","36.8",,,"0.311",,,,,,,
"2","KSPO대구","성인","일반","55","관리자","참가","20240701","M","163.9","78.5","29.4","93.5","69","127","38.6","42.3",,,"9.1",,,,,,"29.2","31","22",,,,,,,,"53.9",,"34.4",,,,,,,,,,"0.328","0.472",,,,,,
"1","스포원(금정)","성인","일반","59","관리자","참가","20240701","M","173.4","86.5","32.1",,"92","153","45.2","46.6",,,"10.6",,,,,,"28.8","14",,,"150",,,,,,"53.9",,,,,,,,"132","30.8",,,"0.436",,,,,,,
"2","창원","성인","일반","47","관리자","참가","20240701","M","164.8","63.1","16.8","74","79","123","41.4","47.2",,,"1.3",,,,,,"23.2","44",,,"190",,,,,,"74.8",,,,,,,,"77","46.4",,,"0.369",,,,,,,
"2","KSPO대구","성인","일반","20","관리자","참가","20240701","M","168.7","67.6","25.5","80.8","78","120","37.9","42.6",,,"18.8",,,,,,"23.8","23","42",,"192",,,,,,"63.0",,"43.4",,,,,,,,,,"0.36",,,,,,,
"1","KSPO광주","성인","일반","39","관리자","2등급","20240701","M","167.5","60.9","14.7","75","78","126","38.4","38.4",,,"22.8",,,,,,"21.7","44",,,,,,,,,"63.1",,,,,,,,"99","45.8",,,"0.280","0.602",,,,,,
"4","목포","성인","일반","42","관리자","참가","20240701","M","166.4","85.9","28.9","99.2","87","156","44.7","47.4",,,"19.9",,,,,,"31.0","42",,,"205",,,,,,"55.2",,,,,,,,"100","39.3",,,"0.321",,,,,,,
"12","스포원(금정)","성인","일반","33","관리자","3등급","20240701","M","171.7","79","21.2",,"95","135","52.9","54.6",,,"6",,,,,,"26.8","45",,,"226",,,,,,"69.1",,,,,,,,"107","42.4",,,"0.327",,,,,,,
"5","목포","성인","일반","56","관리자","1등급","20240701","M","164.7","72.6","27.4","92","91","159","42.2","44.1",,,"18.1",,,,,,"26.8","55",,,"210",,,,,,"60.7",,,,,,,,"68","43.4",,,"0.286",,,,,,,
"2","목포","성인","일반","29","관리자","참가","20240701","M","169.1","74.5","21.9","87.2","93","138","44.1","46.5",,,"4",,,,,,"26.1","43",,,"209",,,,,,"62.4",,,,,,,,"71","49.5",,,"0.323",,,,,,,
"1","오산","성인","일반","23","관리자","참가","20240701","F","160.2","45.7","21.9","70.8","83","135","24","27.3",,,"-0.7",,,,,,"17.8","26",,"12.47","165",,,,,,"59.7",,,,,,,,"134","38.0",,,,,,,,,,
"4","오산","성인","일반","25","관리자","2등급","20240701","M","175","67","14.3","77.1","72","120","40.8","45.6",,,"18.4",,,,,,"21.9","56",,"10.03","230",,,,,,"68.1",,,,,,,,"130","43.9",,,,,,,,,,
"3","스포원(금정)","성인","일반","32","관리자","1등급","20240701","M","176.8","86.7","18.7",,"78","135","49.4","59.3",,,"15",,,,,,"27.7","56","50",,"215",,,,,,"68.4",,"41.3",,,,,,,,,,"0.3",,,,,,,
"1","사하","어르신","출장","67","관리자","참가","20240701","F","149","40.1","29.2",,"66","123","17","16",,,"6.4",,,,,,"18.1",,,,,"15",,"104","6.3","24.2","42.4",,,,,,,,,,,,,,,,,,,"17.0"
"1","충주","성인","일반","63","관리자","3등급","20240701","M","157.7","59.3","20.3","81","88","151","33.7","38.5",,,"3.4",,,,,,"23.8","29",,,,,,,,,"64.9",,,,,,,,"94","40.3",,,"0.43","0.474",,,,,,
"1","마포","성인","일반","27","관리자","참가","20240701","F","156.1","44.5","28.9","74","56","101","18.6","15.5",,,"3.1",,,,,,"18.3","24",,,"126",,,,,,"41.8",,,,,,,,"113","39.8",,,"0.448",,,,,,,
"1","서대문","성인","일반","55","관리자","1등급","20240701","F","154.7","56.5","31.1",,"84","145","28.5","28.9",,,"21.3",,,,,,"23.6","31",,,,,,,,,"51.2",,,,,,,,"89","34.4",,,"0.336","0.416",,,,,,
"1","서대문","성인","일반","43","관리자","3등급","20240701","F","163","50.7","24.7",,"76","114","25.4","28.5",,,"13.2",,,,,,"19.1","38",,,,,,,,,"56.2",,,"103","132","160",,"34.3",,,,,"0.317","0.471",,,,,,
